Jan 13 10:21:41.348 INFO node constructed, self.uid: 13
Jan 13 10:21:47.316 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 13
Jan 13 10:21:53.613 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 13
Jan 13 10:21:56.732 INFO update_trustworthiness_with, trustworthiness after this call: 0.7153552628858814, self.uid: 13
Jan 13 10:21:57.824 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 13
Jan 13 10:22:04.575 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 13
Jan 13 10:22:06.157 INFO update_trustworthiness_with, trustworthiness after this call: 0.6104277544584159, self.uid: 13
Jan 13 10:22:07.132 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 13
Jan 13 10:22:13.912 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 13
Jan 13 10:22:14.781 INFO update_trustworthiness_with, trustworthiness after this call: 0.5696873126410691, self.uid: 13
Jan 13 10:22:15.753 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 13
Jan 13 10:22:22.635 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 13
