Jan 13 10:21:41.353 INFO node constructed, self.uid: 15
Jan 13 10:21:52.068 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 15
Jan 13 10:21:55.750 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 15
Jan 13 10:21:56.747 INFO update_trustworthiness_with, trustworthiness after this call: 0.7086383696750026, self.uid: 15
Jan 13 10:22:02.633 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 15
Jan 13 10:22:04.505 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 15
Jan 13 10:22:06.166 INFO update_trustworthiness_with, trustworthiness after this call: 0.5975372826547102, self.uid: 15
Jan 13 10:22:11.871 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 15
Jan 13 10:22:13.663 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 15
Jan 13 10:22:14.790 INFO update_trustworthiness_with, trustworthiness after this call: 0.5608199259373827, self.uid: 15
Jan 13 10:22:20.473 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 15
