Jan 13 10:21:41.347 INFO node constructed, self.uid: 36
Jan 13 10:21:48.329 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 36
Jan 13 10:21:55.603 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 36
Jan 13 10:21:56.736 INFO update_trustworthiness_with, trustworthiness after this call: 0.6507625183278181, self.uid: 36
Jan 13 10:21:58.819 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 36
Jan 13 10:22:04.101 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 36
Jan 13 10:22:06.160 INFO update_trustworthiness_with, trustworthiness after this call: 0.5681088275076952, self.uid: 36
Jan 13 10:22:08.149 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 36
Jan 13 10:22:13.535 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 36
Jan 13 10:22:14.784 INFO update_trustworthiness_with, trustworthiness after this call: 0.542502494943966, self.uid: 36
Jan 13 10:22:16.749 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 36
Jan 13 10:22:22.567 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 36
