Jan 13 13:28:31.621 INFO node constructed, self.uid: 19
Jan 13 13:28:37.908 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 19
Jan 13 13:28:38.059 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 19
Jan 13 13:28:38.932 INFO update_trustworthiness_with, trustworthiness after this call: 0.6532613820534224, self.uid: 19
Jan 13 13:28:40.185 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 19
Jan 13 13:28:40.454 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 19
Jan 13 13:28:41.065 INFO update_trustworthiness_with, trustworthiness after this call: 0.5808273760169578, self.uid: 19
Jan 13 13:28:42.314 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 19
Jan 13 13:28:42.542 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 19
Jan 13 13:28:42.901 INFO update_trustworthiness_with, trustworthiness after this call: 0.5425751876065283, self.uid: 19
Jan 13 13:28:44.145 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 19
