Jan 13 09:56:43.756 INFO node constructed, self.uid: 37
Jan 13 09:57:01.033 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 37
Jan 13 09:57:16.037 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 37
Jan 13 09:57:18.961 INFO update_trustworthiness_with, trustworthiness after this call: 0.6865975559423847, self.uid: 37
Jan 13 09:57:31.012 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 37
Jan 13 09:57:43.104 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 37
Jan 13 09:57:48.022 INFO update_trustworthiness_with, trustworthiness after this call: 0.6000486022707452, self.uid: 37
Jan 13 09:58:00.115 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 37
Jan 13 09:58:11.031 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 37
Jan 13 09:58:16.321 INFO update_trustworthiness_with, trustworthiness after this call: 0.556074729496755, self.uid: 37
Jan 13 09:58:28.355 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 37
Jan 13 09:58:39.146 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 37
Jan 13 09:58:43.633 INFO update_trustworthiness_with, trustworthiness after this call: 0.5354624109870273, self.uid: 37
Jan 13 09:58:55.639 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 37
Jan 13 09:59:06.410 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 37
Jan 13 09:59:10.338 INFO update_trustworthiness_with, trustworthiness after this call: 0.5274099872697959, self.uid: 37
Jan 13 09:59:22.376 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 37
