Jan 13 09:56:43.756 INFO node constructed, self.uid: 46
Jan 13 09:56:50.639 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 46
Jan 13 09:57:16.226 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 46
Jan 13 09:57:18.944 INFO update_trustworthiness_with, trustworthiness after this call: 0.6880329203158497, self.uid: 46
Jan 13 09:57:20.828 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 46
Jan 13 09:57:45.503 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 46
Jan 13 09:57:48.009 INFO update_trustworthiness_with, trustworthiness after this call: 0.5952123189795805, self.uid: 46
Jan 13 09:57:49.891 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 46
Jan 13 09:58:13.570 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 46
Jan 13 09:58:16.309 INFO update_trustworthiness_with, trustworthiness after this call: 0.5529070822698767, self.uid: 46
Jan 13 09:58:18.198 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 46
Jan 13 09:58:39.239 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 46
Jan 13 09:58:43.621 INFO update_trustworthiness_with, trustworthiness after this call: 0.5341835145135948, self.uid: 46
Jan 13 09:58:45.496 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 46
Jan 13 09:59:07.965 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 46
Jan 13 09:59:10.328 INFO update_trustworthiness_with, trustworthiness after this call: 0.5266938747811151, self.uid: 46
Jan 13 09:59:12.175 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 46
Jan 13 09:59:33.900 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 46
Jan 13 09:59:36.489 INFO update_trustworthiness_with, trustworthiness after this call: 0.5239211193987321, self.uid: 46
