Jan 13 09:56:43.760 INFO node constructed, self.uid: 51
Jan 13 09:56:52.626 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 51
Jan 13 09:57:12.206 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 51
Jan 13 09:57:18.948 INFO update_trustworthiness_with, trustworthiness after this call: 0.6812178534344803, self.uid: 51
Jan 13 09:57:22.763 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 51
Jan 13 09:57:45.303 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 51
Jan 13 09:57:48.012 INFO update_trustworthiness_with, trustworthiness after this call: 0.5920929633159412, self.uid: 51
Jan 13 09:57:51.854 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 51
Jan 13 09:58:10.750 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 51
Jan 13 09:58:16.313 INFO update_trustworthiness_with, trustworthiness after this call: 0.5506931703044496, self.uid: 51
Jan 13 09:58:20.150 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 51
Jan 13 09:58:38.785 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 51
Jan 13 09:58:43.624 INFO update_trustworthiness_with, trustworthiness after this call: 0.5319136648853637, self.uid: 51
Jan 13 09:58:47.448 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 51
Jan 13 09:59:14.133 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 51
