Jan 12 23:08:21.098 INFO node constructed, self.uid: 57
Jan 12 23:09:04.138 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 57
Jan 12 23:10:18.567 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 57
Jan 12 23:10:40.672 INFO update_trustworthiness_with, trustworthiness after this call: 0.7354364731153251, self.uid: 57
Jan 12 23:11:18.269 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 57
Jan 12 23:12:41.768 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 57
Jan 12 23:12:53.307 INFO update_trustworthiness_with, trustworthiness after this call: 0.6351780417588753, self.uid: 57
Jan 12 23:13:30.812 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 57
Jan 12 23:14:49.152 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 57
Jan 12 23:15:05.624 INFO update_trustworthiness_with, trustworthiness after this call: 0.577019039284814, self.uid: 57
Jan 12 23:15:43.270 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 57
Jan 12 23:17:01.926 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 57
Jan 12 23:17:18.136 INFO update_trustworthiness_with, trustworthiness after this call: 0.5439294674217963, self.uid: 57
Jan 12 23:17:55.799 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 57
Jan 12 23:19:11.287 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 57
Jan 12 23:19:30.825 INFO update_trustworthiness_with, trustworthiness after this call: 0.525066574789088, self.uid: 57
Jan 12 23:20:08.432 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 57
Jan 12 23:21:33.063 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 57
Jan 12 23:21:43.115 INFO update_trustworthiness_with, trustworthiness after this call: 0.5143046275070051, self.uid: 57
Jan 12 23:22:20.806 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 57
Jan 12 23:23:37.606 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 57
Jan 12 23:23:56.347 INFO update_trustworthiness_with, trustworthiness after this call: 0.5081633220309337, self.uid: 57
