Jan 12 23:08:21.077 INFO node constructed, self.uid: 28
Jan 12 23:09:48.058 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 28
Jan 12 23:10:23.647 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 28
Jan 12 23:10:40.692 INFO update_trustworthiness_with, trustworthiness after this call: 0.7826018347262442, self.uid: 28
Jan 12 23:12:01.779 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 28
Jan 12 23:12:35.869 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 28
Jan 12 23:12:53.322 INFO update_trustworthiness_with, trustworthiness after this call: 0.6576920783128931, self.uid: 28
Jan 12 23:14:14.174 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 28
Jan 12 23:14:55.613 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 28
Jan 12 23:15:05.639 INFO update_trustworthiness_with, trustworthiness after this call: 0.5894529632907657, self.uid: 28
Jan 12 23:16:26.735 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 28
Jan 12 23:16:59.341 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 28
Jan 12 23:17:18.151 INFO update_trustworthiness_with, trustworthiness after this call: 0.5509737977598056, self.uid: 28
Jan 12 23:18:39.257 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 28
Jan 12 23:19:13.145 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 28
Jan 12 23:19:30.842 INFO update_trustworthiness_with, trustworthiness after this call: 0.529079012433385, self.uid: 28
Jan 12 23:20:51.833 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 28
Jan 12 23:21:31.620 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 28
Jan 12 23:21:43.130 INFO update_trustworthiness_with, trustworthiness after this call: 0.5165931993480296, self.uid: 28
Jan 12 23:23:04.222 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 28
Jan 12 23:23:38.325 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 28
Jan 12 23:23:56.362 INFO update_trustworthiness_with, trustworthiness after this call: 0.5094691491857928, self.uid: 28
