Jan 12 23:08:21.062 INFO node constructed, self.uid: 39
Jan 12 23:08:44.738 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 39
Jan 12 23:10:27.150 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 39
Jan 12 23:10:40.661 INFO update_trustworthiness_with, trustworthiness after this call: 0.8204192788858322, self.uid: 39
Jan 12 23:10:59.219 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 39
Jan 12 23:12:41.478 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 39
Jan 12 23:12:53.299 INFO update_trustworthiness_with, trustworthiness after this call: 0.6841057504759057, self.uid: 39
Jan 12 23:13:11.798 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 39
Jan 12 23:14:56.887 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 39
Jan 12 23:15:05.616 INFO update_trustworthiness_with, trustworthiness after this call: 0.6050324229531022, self.uid: 39
Jan 12 23:15:24.148 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 39
Jan 12 23:17:04.030 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 39
Jan 12 23:17:18.127 INFO update_trustworthiness_with, trustworthiness after this call: 0.559933090725536, self.uid: 39
Jan 12 23:17:36.684 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 39
Jan 12 23:19:15.159 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 39
Jan 12 23:19:30.817 INFO update_trustworthiness_with, trustworthiness after this call: 0.5342021124754293, self.uid: 39
Jan 12 23:19:49.304 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 39
Jan 12 23:21:25.482 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 39
Jan 12 23:21:43.107 INFO update_trustworthiness_with, trustworthiness after this call: 0.5195184877532556, self.uid: 39
Jan 12 23:22:01.631 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 39
Jan 12 23:23:47.167 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 39
Jan 12 23:23:56.338 INFO update_trustworthiness_with, trustworthiness after this call: 0.5111388300003987, self.uid: 39
