Jan 12 23:08:21.062 INFO node constructed, self.uid: 62
Jan 12 23:09:50.731 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 62
Jan 12 23:10:22.478 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 62
Jan 12 23:10:40.693 INFO update_trustworthiness_with, trustworthiness after this call: 0.7385568770466358, self.uid: 62
Jan 12 23:12:04.424 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 62
Jan 12 23:12:40.922 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 62
Jan 12 23:12:53.323 INFO update_trustworthiness_with, trustworthiness after this call: 0.6375635092784916, self.uid: 62
Jan 12 23:14:16.803 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 62
Jan 12 23:14:46.325 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 62
Jan 12 23:15:05.640 INFO update_trustworthiness_with, trustworthiness after this call: 0.5786465787328096, self.uid: 62
Jan 12 23:16:29.365 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 62
Jan 12 23:17:00.341 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 62
Jan 12 23:17:18.152 INFO update_trustworthiness_with, trustworthiness after this call: 0.5449034984179009, self.uid: 62
Jan 12 23:18:41.921 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 62
Jan 12 23:19:18.447 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 62
Jan 12 23:19:30.843 INFO update_trustworthiness_with, trustworthiness after this call: 0.525629027640547, self.uid: 62
Jan 12 23:20:54.479 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 62
Jan 12 23:21:35.463 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 62
Jan 12 23:21:43.131 INFO update_trustworthiness_with, trustworthiness after this call: 0.5146265489935803, self.uid: 62
Jan 12 23:23:06.859 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 62
Jan 12 23:23:47.598 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 62
Jan 12 23:23:56.363 INFO update_trustworthiness_with, trustworthiness after this call: 0.5083471733102632, self.uid: 62
