Jan 12 23:08:21.100 INFO node constructed, self.uid: 3
Jan 12 23:09:20.566 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 3
Jan 12 23:10:24.676 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 3
Jan 12 23:10:40.680 INFO update_trustworthiness_with, trustworthiness after this call: 0.7448074297937579, self.uid: 3
Jan 12 23:11:34.456 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 3
Jan 12 23:12:44.232 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 3
Jan 12 23:12:53.313 INFO update_trustworthiness_with, trustworthiness after this call: 0.6398533979749008, self.uid: 3
Jan 12 23:13:46.985 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 3
Jan 12 23:14:56.739 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 3
Jan 12 23:15:05.630 INFO update_trustworthiness_with, trustworthiness after this call: 0.5797726182163083, self.uid: 3
Jan 12 23:15:59.545 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 3
Jan 12 23:17:08.424 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 3
Jan 12 23:17:18.141 INFO update_trustworthiness_with, trustworthiness after this call: 0.5455174698706715, self.uid: 3
Jan 12 23:18:11.991 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 3
Jan 12 23:19:11.427 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 3
Jan 12 23:19:30.832 INFO update_trustworthiness_with, trustworthiness after this call: 0.525974918044114, self.uid: 3
Jan 12 23:20:24.663 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 3
Jan 12 23:21:28.578 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 3
Jan 12 23:21:43.121 INFO update_trustworthiness_with, trustworthiness after this call: 0.514823233368404, self.uid: 3
Jan 12 23:22:37.033 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 3
Jan 12 23:23:36.737 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 3
Jan 12 23:23:56.352 INFO update_trustworthiness_with, trustworthiness after this call: 0.5084593033698966, self.uid: 3
