Jan 12 23:08:21.053 INFO node constructed, self.uid: 90
Jan 12 23:09:45.781 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 90
Jan 12 23:10:23.062 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 90
Jan 12 23:10:40.691 INFO update_trustworthiness_with, trustworthiness after this call: 0.6347328358241529, self.uid: 90
Jan 12 23:11:59.509 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 90
Jan 12 23:12:35.161 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 90
Jan 12 23:12:53.321 INFO update_trustworthiness_with, trustworthiness after this call: 0.5723793388947402, self.uid: 90
Jan 12 23:14:11.913 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 90
Jan 12 23:14:46.876 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 90
Jan 12 23:15:05.638 INFO update_trustworthiness_with, trustworthiness after this call: 0.5410208860437099, self.uid: 90
Jan 12 23:16:24.454 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 90
Jan 12 23:17:04.183 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 90
Jan 12 23:17:18.150 INFO update_trustworthiness_with, trustworthiness after this call: 0.5233922705109469, self.uid: 90
Jan 12 23:18:36.994 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 90
Jan 12 23:19:11.565 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 90
Jan 12 23:19:30.841 INFO update_trustworthiness_with, trustworthiness after this call: 0.5133487353917964, self.uid: 90
Jan 12 23:20:49.589 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 90
Jan 12 23:21:28.989 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 90
Jan 12 23:21:43.129 INFO update_trustworthiness_with, trustworthiness after this call: 0.5076178795015742, self.uid: 90
Jan 12 23:23:01.979 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 90
Jan 12 23:23:43.601 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 90
Jan 12 23:23:56.361 INFO update_trustworthiness_with, trustworthiness after this call: 0.5043473844232123, self.uid: 90
