Jan 12 22:58:47.606 INFO node constructed, self.uid: 12
Jan 12 22:58:53.054 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 12
Jan 12 22:58:59.971 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 12
Jan 12 22:59:02.888 INFO update_trustworthiness_with, trustworthiness after this call: 0.6773732496871873, self.uid: 12
Jan 12 22:59:03.342 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 12
Jan 12 22:59:09.848 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 12
Jan 12 22:59:13.086 INFO update_trustworthiness_with, trustworthiness after this call: 0.5916373885900872, self.uid: 12
Jan 12 22:59:13.541 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 12
Jan 12 22:59:20.584 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 12
Jan 12 22:59:23.288 INFO update_trustworthiness_with, trustworthiness after this call: 0.549916440057896, self.uid: 12
Jan 12 22:59:23.736 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 12
Jan 12 22:59:31.437 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 12
Jan 12 22:59:33.495 INFO update_trustworthiness_with, trustworthiness after this call: 0.5275340018722778, self.uid: 12
Jan 12 22:59:33.944 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 12
Jan 12 22:59:40.851 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 12
Jan 12 22:59:43.732 INFO update_trustworthiness_with, trustworthiness after this call: 0.515229362906653, self.uid: 12
Jan 12 22:59:44.188 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 12
Jan 12 22:59:51.318 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 12
Jan 12 22:59:53.918 INFO update_trustworthiness_with, trustworthiness after this call: 0.5084283733237883, self.uid: 12
Jan 12 22:59:54.371 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 12
Jan 12 23:00:01.457 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 12
Jan 12 23:00:04.252 INFO update_trustworthiness_with, trustworthiness after this call: 0.5046650374337206, self.uid: 12
