Jan 12 22:58:47.598 INFO node constructed, self.uid: 5
Jan 12 22:58:56.552 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 5
Jan 12 22:59:01.794 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 5
Jan 12 22:59:02.899 INFO update_trustworthiness_with, trustworthiness after this call: 0.6982806398994527, self.uid: 5
Jan 12 22:59:06.785 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 5
Jan 12 22:59:10.102 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 5
Jan 12 22:59:13.097 INFO update_trustworthiness_with, trustworthiness after this call: 0.6092574355151139, self.uid: 5
Jan 12 22:59:16.956 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 5
Jan 12 22:59:21.235 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 5
Jan 12 22:59:23.299 INFO update_trustworthiness_with, trustworthiness after this call: 0.5604743868449634, self.uid: 5
Jan 12 22:59:27.182 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 5
Jan 12 22:59:32.403 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 5
Jan 12 22:59:33.507 INFO update_trustworthiness_with, trustworthiness after this call: 0.5334539609194674, self.uid: 5
Jan 12 22:59:37.409 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 5
Jan 12 22:59:41.169 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 5
Jan 12 22:59:43.742 INFO update_trustworthiness_with, trustworthiness after this call: 0.5185086697748387, self.uid: 5
Jan 12 22:59:47.620 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 5
Jan 12 22:59:52.694 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 5
Jan 12 22:59:53.930 INFO update_trustworthiness_with, trustworthiness after this call: 0.5102422256378281, self.uid: 5
Jan 12 22:59:57.846 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 5
Jan 12 23:00:00.867 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 5
Jan 12 23:00:04.263 INFO update_trustworthiness_with, trustworthiness after this call: 0.505668512492936, self.uid: 5
