Jan 13 12:39:54.648 INFO node constructed, self.uid: 31
Jan 13 12:40:04.365 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 31
Jan 13 12:40:08.507 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 31
Jan 13 12:40:10.415 INFO update_trustworthiness_with, trustworthiness after this call: 0.7131188796794911, self.uid: 31
Jan 13 12:40:14.986 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 31
Jan 13 12:40:17.595 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 31
Jan 13 12:40:20.334 INFO update_trustworthiness_with, trustworthiness after this call: 0.6119620303737375, self.uid: 31
Jan 13 12:40:24.928 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 31
Jan 13 12:40:29.153 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 31
Jan 13 12:40:29.686 INFO update_trustworthiness_with, trustworthiness after this call: 0.561788466819898, self.uid: 31
Jan 13 12:40:34.264 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 31
Jan 13 12:40:38.147 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 31
Jan 13 12:40:38.457 INFO update_trustworthiness_with, trustworthiness after this call: 0.5432393281051167, self.uid: 31
Jan 13 12:40:43.106 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 31
Jan 13 12:40:45.571 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 31
