Jan 13 02:04:05.701 INFO node constructed, self.uid: 90
Jan 13 02:04:11.844 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 90
Jan 13 02:06:08.568 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 90
Jan 13 02:06:23.873 INFO update_trustworthiness_with, trustworthiness after this call: 0.7280497961800042, self.uid: 90
Jan 13 02:06:25.075 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 90
Jan 13 02:08:24.223 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 90
Jan 13 02:08:34.065 INFO update_trustworthiness_with, trustworthiness after this call: 0.6277348229654511, self.uid: 90
Jan 13 02:08:35.247 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 90
Jan 13 02:10:25.848 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 90
Jan 13 02:10:40.241 INFO update_trustworthiness_with, trustworthiness after this call: 0.5775779124961932, self.uid: 90
Jan 13 02:10:41.419 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 90
Jan 13 02:12:39.989 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 90
Jan 13 02:12:43.410 INFO update_trustworthiness_with, trustworthiness after this call: 0.5558243268826863, self.uid: 90
Jan 13 02:12:44.594 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 90
Jan 13 02:14:41.223 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 90
Jan 13 02:14:44.485 INFO update_trustworthiness_with, trustworthiness after this call: 0.5480896629338179, self.uid: 90
