Jan 13 02:04:05.727 INFO node constructed, self.uid: 35
Jan 13 02:05:16.396 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 35
Jan 13 02:06:14.924 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 35
Jan 13 02:06:23.908 INFO update_trustworthiness_with, trustworthiness after this call: 0.6982060656020707, self.uid: 35
Jan 13 02:07:29.357 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 35
Jan 13 02:08:15.453 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 35
Jan 13 02:08:34.091 INFO update_trustworthiness_with, trustworthiness after this call: 0.6003822727092855, self.uid: 35
Jan 13 02:09:39.617 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 35
Jan 13 02:10:34.494 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 35
Jan 13 02:10:40.265 INFO update_trustworthiness_with, trustworthiness after this call: 0.5589670795087429, self.uid: 35
Jan 13 02:11:45.684 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 35
Jan 13 02:12:33.094 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 35
Jan 13 02:12:43.431 INFO update_trustworthiness_with, trustworthiness after this call: 0.5427914374762033, self.uid: 35
Jan 13 02:13:49.027 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 35
Jan 13 02:14:36.804 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 35
Jan 13 02:14:44.504 INFO update_trustworthiness_with, trustworthiness after this call: 0.5370093016829843, self.uid: 35
