Jan 13 02:04:05.725 INFO node constructed, self.uid: 40
Jan 13 02:05:31.094 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 40
Jan 13 02:06:11.865 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 40
Jan 13 02:06:23.915 INFO update_trustworthiness_with, trustworthiness after this call: 0.70670133435002, self.uid: 40
Jan 13 02:07:44.098 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 40
Jan 13 02:08:21.146 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 40
Jan 13 02:08:34.096 INFO update_trustworthiness_with, trustworthiness after this call: 0.6141980064464623, self.uid: 40
Jan 13 02:09:54.310 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 40
Jan 13 02:10:31.973 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 40
Jan 13 02:10:40.270 INFO update_trustworthiness_with, trustworthiness after this call: 0.5667021198031698, self.uid: 40
Jan 13 02:12:00.348 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 40
Jan 13 02:12:35.370 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 40
Jan 13 02:12:43.435 INFO update_trustworthiness_with, trustworthiness after this call: 0.5475081133124836, self.uid: 40
Jan 13 02:14:03.680 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 40
