Jan 13 13:16:23.826 INFO node constructed, self.uid: 3
Jan 13 13:16:29.779 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 3
Jan 13 13:16:30.377 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 3
Jan 13 13:16:31.126 INFO update_trustworthiness_with, trustworthiness after this call: 0.7057400613951708, self.uid: 3
Jan 13 13:16:32.057 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 3
Jan 13 13:16:32.909 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 3
Jan 13 13:16:33.206 INFO update_trustworthiness_with, trustworthiness after this call: 0.6277801518672698, self.uid: 3
Jan 13 13:16:34.154 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 3
Jan 13 13:16:36.171 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 3
Jan 13 13:16:38.200 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 3
Jan 13 13:16:40.072 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 3
