Jan 13 10:15:37.820 INFO node constructed, self.uid: 41
Jan 13 10:16:01.720 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 41
Jan 13 10:16:11.917 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 41
Jan 13 10:16:14.402 INFO update_trustworthiness_with, trustworthiness after this call: 0.7240941271087735, self.uid: 41
Jan 13 10:16:32.910 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 41
Jan 13 10:16:37.819 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 41
Jan 13 10:16:43.171 INFO update_trustworthiness_with, trustworthiness after this call: 0.6266141504296739, self.uid: 41
Jan 13 10:17:01.701 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 41
Jan 13 10:17:07.669 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 41
Jan 13 10:17:09.676 INFO update_trustworthiness_with, trustworthiness after this call: 0.5810747970262877, self.uid: 41
Jan 13 10:17:28.137 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 41
Jan 13 10:17:33.008 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 41
