Jan 13 10:15:37.816 INFO node constructed, self.uid: 53
Jan 13 10:15:58.632 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 53
Jan 13 10:16:10.622 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 53
Jan 13 10:16:14.398 INFO update_trustworthiness_with, trustworthiness after this call: 0.6359882520074203, self.uid: 53
Jan 13 10:16:29.889 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 53
Jan 13 10:16:41.567 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 53
Jan 13 10:16:43.168 INFO update_trustworthiness_with, trustworthiness after this call: 0.5679451901968412, self.uid: 53
Jan 13 10:16:58.644 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 53
Jan 13 10:17:07.573 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 53
Jan 13 10:17:09.674 INFO update_trustworthiness_with, trustworthiness after this call: 0.5433133737069038, self.uid: 53
Jan 13 10:17:25.119 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 53
Jan 13 10:17:33.603 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 53
