Jan 13 10:15:37.825 INFO node constructed, self.uid: 45
Jan 13 10:15:44.569 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 45
Jan 13 10:16:08.212 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 45
Jan 13 10:16:14.376 INFO update_trustworthiness_with, trustworthiness after this call: 0.737916262574531, self.uid: 45
Jan 13 10:16:16.145 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 45
Jan 13 10:16:37.514 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 45
Jan 13 10:16:43.154 INFO update_trustworthiness_with, trustworthiness after this call: 0.6303369368741023, self.uid: 45
Jan 13 10:16:44.903 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 45
Jan 13 10:17:08.247 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 45
Jan 13 10:17:09.664 INFO update_trustworthiness_with, trustworthiness after this call: 0.5812168414240362, self.uid: 45
Jan 13 10:17:11.372 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 45
Jan 13 10:17:32.902 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 45
