Jan 13 10:15:37.823 INFO node constructed, self.uid: 29
Jan 13 10:15:54.999 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 29
Jan 13 10:16:10.307 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 29
Jan 13 10:16:14.393 INFO update_trustworthiness_with, trustworthiness after this call: 0.6898573916522971, self.uid: 29
Jan 13 10:16:26.334 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 29
Jan 13 10:16:40.599 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 29
Jan 13 10:16:43.165 INFO update_trustworthiness_with, trustworthiness after this call: 0.6017221961020415, self.uid: 29
Jan 13 10:16:55.134 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 29
Jan 13 10:17:08.342 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 29
Jan 13 10:17:09.672 INFO update_trustworthiness_with, trustworthiness after this call: 0.5642467569305527, self.uid: 29
Jan 13 10:17:21.603 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 29
Jan 13 10:17:34.232 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 29
