Jan 12 23:37:08.658 INFO node constructed, self.uid: 29
Jan 12 23:37:15.100 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 29
Jan 12 23:39:10.474 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 29
Jan 12 23:39:26.778 INFO update_trustworthiness_with, trustworthiness after this call: 0.742270566180003, self.uid: 29
Jan 12 23:39:28.271 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 29
Jan 12 23:41:23.527 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 29
Jan 12 23:41:39.095 INFO update_trustworthiness_with, trustworthiness after this call: 0.6391803941993857, self.uid: 29
Jan 12 23:41:40.565 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 29
Jan 12 23:43:34.405 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 29
Jan 12 23:43:49.701 INFO update_trustworthiness_with, trustworthiness after this call: 0.5801104660707836, self.uid: 29
Jan 12 23:43:51.180 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 29
Jan 12 23:45:43.573 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 29
Jan 12 23:45:58.761 INFO update_trustworthiness_with, trustworthiness after this call: 0.5469634816811959, self.uid: 29
Jan 12 23:46:00.249 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 29
Jan 12 23:47:58.185 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 29
Jan 12 23:48:05.684 INFO update_trustworthiness_with, trustworthiness after this call: 0.5304230458791843, self.uid: 29
Jan 12 23:48:07.149 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 29
Jan 12 23:50:04.724 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 29
Jan 12 23:50:11.915 INFO update_trustworthiness_with, trustworthiness after this call: 0.5225874482921132, self.uid: 29
