Jan 12 23:37:08.647 INFO node constructed, self.uid: 12
Jan 12 23:38:11.552 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 12
Jan 12 23:39:10.326 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 12
Jan 12 23:39:26.804 INFO update_trustworthiness_with, trustworthiness after this call: 0.7273914423948608, self.uid: 12
Jan 12 23:40:24.413 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 12
Jan 12 23:41:25.837 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 12
Jan 12 23:41:39.120 INFO update_trustworthiness_with, trustworthiness after this call: 0.6336398297162954, self.uid: 12
Jan 12 23:42:36.670 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 12
Jan 12 23:43:36.139 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 12
Jan 12 23:43:49.725 INFO update_trustworthiness_with, trustworthiness after this call: 0.5776227203366964, self.uid: 12
Jan 12 23:44:47.199 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 12
Jan 12 23:45:42.586 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 12
Jan 12 23:45:58.785 INFO update_trustworthiness_with, trustworthiness after this call: 0.5466570678988764, self.uid: 12
Jan 12 23:46:56.252 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 12
Jan 12 23:47:51.671 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 12
Jan 12 23:48:05.707 INFO update_trustworthiness_with, trustworthiness after this call: 0.5313079942959036, self.uid: 12
Jan 12 23:49:03.148 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 12
Jan 12 23:49:57.910 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 12
Jan 12 23:50:11.934 INFO update_trustworthiness_with, trustworthiness after this call: 0.5241448970012513, self.uid: 12
