Jan 12 23:37:08.639 INFO node constructed, self.uid: 68
Jan 12 23:37:42.507 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 68
Jan 12 23:39:05.426 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 68
Jan 12 23:39:26.791 INFO update_trustworthiness_with, trustworthiness after this call: 0.6658298520741519, self.uid: 68
Jan 12 23:39:55.496 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 68
Jan 12 23:41:27.950 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 68
Jan 12 23:41:39.109 INFO update_trustworthiness_with, trustworthiness after this call: 0.5891562806204724, self.uid: 68
Jan 12 23:42:07.780 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 68
Jan 12 23:43:34.983 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 68
Jan 12 23:43:49.715 INFO update_trustworthiness_with, trustworthiness after this call: 0.5506677440831368, self.uid: 68
Jan 12 23:44:18.324 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 68
Jan 12 23:45:52.461 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 68
Jan 12 23:45:58.775 INFO update_trustworthiness_with, trustworthiness after this call: 0.5296936676133821, self.uid: 68
Jan 12 23:46:27.399 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 68
Jan 12 23:47:50.237 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 68
Jan 12 23:48:05.696 INFO update_trustworthiness_with, trustworthiness after this call: 0.519298638364662, self.uid: 68
Jan 12 23:48:34.344 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 68
