Jan 12 23:37:08.630 INFO node constructed, self.uid: 84
Jan 12 23:37:19.282 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 84
Jan 12 23:39:08.156 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 84
Jan 12 23:39:26.780 INFO update_trustworthiness_with, trustworthiness after this call: 0.7534434234712186, self.uid: 84
Jan 12 23:39:32.424 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 84
Jan 12 23:41:18.372 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 84
Jan 12 23:41:39.098 INFO update_trustworthiness_with, trustworthiness after this call: 0.6445111231063546, self.uid: 84
Jan 12 23:41:44.775 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 84
Jan 12 23:43:38.171 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 84
Jan 12 23:43:49.704 INFO update_trustworthiness_with, trustworthiness after this call: 0.5833764292724768, self.uid: 84
Jan 12 23:43:55.344 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 84
Jan 12 23:45:41.454 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 84
Jan 12 23:45:58.764 INFO update_trustworthiness_with, trustworthiness after this call: 0.5504750835672693, self.uid: 84
Jan 12 23:46:04.415 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 84
Jan 12 23:47:52.820 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 84
Jan 12 23:48:05.687 INFO update_trustworthiness_with, trustworthiness after this call: 0.53385669969318, self.uid: 84
Jan 12 23:48:11.296 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 84
Jan 12 23:49:57.649 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 84
Jan 12 23:50:11.917 INFO update_trustworthiness_with, trustworthiness after this call: 0.5259615780979662, self.uid: 84
