Jan 12 23:37:08.640 INFO node constructed, self.uid: 26
Jan 12 23:38:03.426 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 26
Jan 12 23:39:10.041 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 26
Jan 12 23:39:26.800 INFO update_trustworthiness_with, trustworthiness after this call: 0.6950976211654428, self.uid: 26
Jan 12 23:40:16.335 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 26
Jan 12 23:41:25.116 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 26
Jan 12 23:41:39.116 INFO update_trustworthiness_with, trustworthiness after this call: 0.6091774510409921, self.uid: 26
Jan 12 23:42:28.587 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 26
Jan 12 23:43:42.294 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 26
Jan 12 23:43:49.722 INFO update_trustworthiness_with, trustworthiness after this call: 0.5626467865521321, self.uid: 26
Jan 12 23:44:39.145 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 26
Jan 12 23:45:42.879 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 26
Jan 12 23:45:58.782 INFO update_trustworthiness_with, trustworthiness after this call: 0.5377883554357693, self.uid: 26
Jan 12 23:46:48.170 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 26
Jan 12 23:48:55.076 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 26
