Jan 12 23:37:08.653 INFO node constructed, self.uid: 7
Jan 12 23:37:34.221 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 7
Jan 12 23:39:10.616 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 7
Jan 12 23:39:26.787 INFO update_trustworthiness_with, trustworthiness after this call: 0.7125040919733212, self.uid: 7
Jan 12 23:39:47.298 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 7
Jan 12 23:41:23.115 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 7
Jan 12 23:41:39.105 INFO update_trustworthiness_with, trustworthiness after this call: 0.6217751334840271, self.uid: 7
Jan 12 23:41:59.579 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 7
Jan 12 23:43:35.126 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 7
Jan 12 23:43:49.712 INFO update_trustworthiness_with, trustworthiness after this call: 0.570040341981353, self.uid: 7
Jan 12 23:44:10.122 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 7
Jan 12 23:45:51.025 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 7
Jan 12 23:45:58.773 INFO update_trustworthiness_with, trustworthiness after this call: 0.54269572679256, self.uid: 7
Jan 12 23:46:19.199 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 7
Jan 12 23:47:56.082 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 7
Jan 12 23:48:05.693 INFO update_trustworthiness_with, trustworthiness after this call: 0.5291390484579713, self.uid: 7
Jan 12 23:48:26.128 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 7
Jan 12 23:50:03.304 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 7
Jan 12 23:50:11.923 INFO update_trustworthiness_with, trustworthiness after this call: 0.5227808136799723, self.uid: 7
