Jan 12 23:37:08.662 INFO node constructed, self.uid: 28
Jan 12 23:38:59.657 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 28
Jan 12 23:39:15.280 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 28
Jan 12 23:39:26.828 INFO update_trustworthiness_with, trustworthiness after this call: 0.6297736563047943, self.uid: 28
Jan 12 23:41:12.191 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 28
Jan 12 23:41:19.092 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 28
Jan 12 23:41:39.138 INFO update_trustworthiness_with, trustworthiness after this call: 0.573780113855568, self.uid: 28
Jan 12 23:43:24.508 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 28
Jan 12 23:43:39.173 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 28
Jan 12 23:43:49.741 INFO update_trustworthiness_with, trustworthiness after this call: 0.5424805049815686, self.uid: 28
Jan 12 23:45:35.033 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 28
Jan 12 23:45:47.040 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 28
Jan 12 23:45:58.798 INFO update_trustworthiness_with, trustworthiness after this call: 0.5252893229210516, self.uid: 28
Jan 12 23:47:43.959 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 28
Jan 12 23:47:57.895 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 28
Jan 12 23:48:05.721 INFO update_trustworthiness_with, trustworthiness after this call: 0.5167023499872933, self.uid: 28
Jan 12 23:49:50.798 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 28
Jan 12 23:50:00.418 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 28
Jan 12 23:50:11.946 INFO update_trustworthiness_with, trustworthiness after this call: 0.5124825119460091, self.uid: 28
