Jan 12 23:37:08.651 INFO node constructed, self.uid: 20
Jan 12 23:38:57.063 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 20
Jan 12 23:39:15.710 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 20
Jan 12 23:39:26.827 INFO update_trustworthiness_with, trustworthiness after this call: 0.7173647530838917, self.uid: 20
Jan 12 23:41:09.584 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 20
Jan 12 23:41:30.064 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 20
Jan 12 23:41:39.137 INFO update_trustworthiness_with, trustworthiness after this call: 0.6259155720502882, self.uid: 20
Jan 12 23:43:21.940 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 20
Jan 12 23:43:35.990 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 20
Jan 12 23:43:49.741 INFO update_trustworthiness_with, trustworthiness after this call: 0.572355506200917, self.uid: 20
Jan 12 23:45:32.466 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 20
Jan 12 23:45:49.145 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 20
Jan 12 23:45:58.797 INFO update_trustworthiness_with, trustworthiness after this call: 0.5428226722735916, self.uid: 20
Jan 12 23:47:41.358 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 20
Jan 12 23:47:51.949 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 20
Jan 12 23:48:05.720 INFO update_trustworthiness_with, trustworthiness after this call: 0.5276659805533535, self.uid: 20
Jan 12 23:49:48.233 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 20
Jan 12 23:49:57.512 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 20
Jan 12 23:50:11.945 INFO update_trustworthiness_with, trustworthiness after this call: 0.5201546136386445, self.uid: 20
