Jan 12 23:37:08.656 INFO node constructed, self.uid: 34
Jan 12 23:38:13.413 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 34
Jan 12 23:39:13.258 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 34
Jan 12 23:39:26.806 INFO update_trustworthiness_with, trustworthiness after this call: 0.7297961321825072, self.uid: 34
Jan 12 23:40:26.255 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 34
Jan 12 23:41:28.523 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 34
Jan 12 23:41:39.121 INFO update_trustworthiness_with, trustworthiness after this call: 0.6413495002346373, self.uid: 34
Jan 12 23:42:38.504 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 34
Jan 12 23:44:49.043 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 34
Jan 12 23:46:58.098 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 34
Jan 12 23:49:05.001 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 34
