Jan 12 23:37:08.627 INFO node constructed, self.uid: 87
Jan 12 23:39:05.096 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 87
Jan 12 23:39:14.669 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 87
Jan 12 23:39:26.832 INFO update_trustworthiness_with, trustworthiness after this call: 0.5925665296951402, self.uid: 87
Jan 12 23:41:17.609 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 87
Jan 12 23:41:22.985 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 87
Jan 12 23:41:39.141 INFO update_trustworthiness_with, trustworthiness after this call: 0.5554622770329102, self.uid: 87
Jan 12 23:43:29.952 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 87
Jan 12 23:43:31.265 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 87
Jan 12 23:43:49.744 INFO update_trustworthiness_with, trustworthiness after this call: 0.5333899635038527, self.uid: 87
Jan 12 23:45:40.441 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 87
Jan 12 23:45:52.022 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 87
Jan 12 23:45:58.800 INFO update_trustworthiness_with, trustworthiness after this call: 0.520370401922779, self.uid: 87
Jan 12 23:47:49.346 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 87
Jan 12 23:47:51.527 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 87
Jan 12 23:48:05.723 INFO update_trustworthiness_with, trustworthiness after this call: 0.513940822463178, self.uid: 87
Jan 12 23:49:56.206 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 87
Jan 12 23:49:58.879 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 87
Jan 12 23:50:11.948 INFO update_trustworthiness_with, trustworthiness after this call: 0.5110978578766209, self.uid: 87
