Jan 12 23:37:08.641 INFO node constructed, self.uid: 54
Jan 12 23:38:47.164 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 54
Jan 12 23:39:12.958 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 54
Jan 12 23:39:26.822 INFO update_trustworthiness_with, trustworthiness after this call: 0.7398732492045821, self.uid: 54
Jan 12 23:40:59.759 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 54
Jan 12 23:41:24.982 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 54
Jan 12 23:41:39.133 INFO update_trustworthiness_with, trustworthiness after this call: 0.6373649710116591, self.uid: 54
Jan 12 23:43:12.075 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 54
Jan 12 23:43:40.430 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 54
Jan 12 23:43:49.737 INFO update_trustworthiness_with, trustworthiness after this call: 0.5788533952678327, self.uid: 54
Jan 12 23:45:22.642 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 54
Jan 12 23:47:31.563 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 54
Jan 12 23:49:38.481 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 54
