Jan 12 23:37:08.654 INFO node constructed, self.uid: 40
Jan 12 23:38:04.625 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 40
Jan 12 23:39:18.904 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 40
Jan 12 23:39:26.801 INFO update_trustworthiness_with, trustworthiness after this call: 0.718747556787496, self.uid: 40
Jan 12 23:40:17.518 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 40
Jan 12 23:41:31.201 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 40
Jan 12 23:41:39.117 INFO update_trustworthiness_with, trustworthiness after this call: 0.625691283233463, self.uid: 40
Jan 12 23:42:29.783 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 40
Jan 12 23:43:36.426 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 40
Jan 12 23:43:49.723 INFO update_trustworthiness_with, trustworthiness after this call: 0.5724866286932443, self.uid: 40
Jan 12 23:44:40.321 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 40
Jan 12 23:45:42.441 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 40
Jan 12 23:45:58.782 INFO update_trustworthiness_with, trustworthiness after this call: 0.5434154037952608, self.uid: 40
Jan 12 23:46:49.369 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 40
Jan 12 23:47:53.238 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 40
Jan 12 23:48:05.704 INFO update_trustworthiness_with, trustworthiness after this call: 0.5289157516030709, self.uid: 40
Jan 12 23:48:56.264 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 40
Jan 12 23:49:59.731 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 40
Jan 12 23:50:11.931 INFO update_trustworthiness_with, trustworthiness after this call: 0.5219652727396825, self.uid: 40
