Jan 13 01:21:41.403 INFO node constructed, self.uid: 98
Jan 13 01:22:03.635 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 98
Jan 13 01:23:43.218 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 98
Jan 13 01:23:59.251 INFO update_trustworthiness_with, trustworthiness after this call: 0.6579742286783483, self.uid: 98
Jan 13 01:24:16.497 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 98
Jan 13 01:26:02.007 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 98
Jan 13 01:26:08.401 INFO update_trustworthiness_with, trustworthiness after this call: 0.5931820965027261, self.uid: 98
Jan 13 01:26:25.574 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 98
Jan 13 01:28:01.681 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 98
Jan 13 01:28:14.792 INFO update_trustworthiness_with, trustworthiness after this call: 0.5577649743031368, self.uid: 98
Jan 13 01:28:31.986 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 98
Jan 13 01:30:11.062 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 98
Jan 13 01:30:20.170 INFO update_trustworthiness_with, trustworthiness after this call: 0.540185831503794, self.uid: 98
Jan 13 01:30:37.426 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 98
Jan 13 01:32:17.458 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 98
Jan 13 01:32:23.258 INFO update_trustworthiness_with, trustworthiness after this call: 0.532785067075931, self.uid: 98
Jan 13 01:32:40.491 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 98
Jan 13 01:34:17.976 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 98
Jan 13 01:34:25.268 INFO update_trustworthiness_with, trustworthiness after this call: 0.5298313279971777, self.uid: 98
