Jan 13 01:21:41.414 INFO node constructed, self.uid: 99
Jan 13 01:22:53.424 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 99
Jan 13 01:23:43.946 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 99
Jan 13 01:23:59.273 INFO update_trustworthiness_with, trustworthiness after this call: 0.7288299896221211, self.uid: 99
Jan 13 01:25:06.065 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 99
Jan 13 01:25:58.559 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 99
Jan 13 01:26:08.418 INFO update_trustworthiness_with, trustworthiness after this call: 0.6268067847993433, self.uid: 99
Jan 13 01:27:15.153 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 99
Jan 13 01:28:06.012 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 99
Jan 13 01:28:14.807 INFO update_trustworthiness_with, trustworthiness after this call: 0.5790584204255472, self.uid: 99
Jan 13 01:29:21.601 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 99
Jan 13 01:30:13.765 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 99
Jan 13 01:30:20.183 INFO update_trustworthiness_with, trustworthiness after this call: 0.5582495093589894, self.uid: 99
Jan 13 01:31:27.148 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 99
Jan 13 01:33:30.195 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 99
