Jan 13 01:21:41.397 INFO node constructed, self.uid: 5
Jan 13 01:23:37.732 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 5
Jan 13 01:23:41.486 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 5
Jan 13 01:23:59.295 INFO update_trustworthiness_with, trustworthiness after this call: 0.6842359198577834, self.uid: 5
Jan 13 01:25:50.155 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 5
Jan 13 01:25:53.945 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 5
Jan 13 01:26:08.432 INFO update_trustworthiness_with, trustworthiness after this call: 0.6065718519678942, self.uid: 5
Jan 13 01:27:59.278 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 5
Jan 13 01:28:00.842 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 5
Jan 13 01:28:14.819 INFO update_trustworthiness_with, trustworthiness after this call: 0.5664898894109542, self.uid: 5
Jan 13 01:30:05.816 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 5
Jan 13 01:30:06.139 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 5
Jan 13 01:30:20.194 INFO update_trustworthiness_with, trustworthiness after this call: 0.5474487546510997, self.uid: 5
Jan 13 01:32:11.273 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 5
Jan 13 01:32:14.269 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 5
Jan 13 01:32:23.280 INFO update_trustworthiness_with, trustworthiness after this call: 0.5393629256671902, self.uid: 5
Jan 13 01:34:14.247 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 5
Jan 13 01:34:18.972 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 5
Jan 13 01:34:25.290 INFO update_trustworthiness_with, trustworthiness after this call: 0.5362026244506333, self.uid: 5
