Jan 13 01:21:41.414 INFO node constructed, self.uid: 73
Jan 13 01:21:55.826 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 73
Jan 13 01:23:44.679 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 73
Jan 13 01:23:59.245 INFO update_trustworthiness_with, trustworthiness after this call: 0.6745363889138242, self.uid: 73
Jan 13 01:24:08.730 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 73
Jan 13 01:26:00.013 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 73
Jan 13 01:26:08.397 INFO update_trustworthiness_with, trustworthiness after this call: 0.5998895369827004, self.uid: 73
Jan 13 01:26:17.845 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 73
Jan 13 01:28:07.889 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 73
Jan 13 01:28:14.788 INFO update_trustworthiness_with, trustworthiness after this call: 0.5623595378969751, self.uid: 73
Jan 13 01:28:24.221 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 73
Jan 13 01:30:07.579 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 73
Jan 13 01:30:20.167 INFO update_trustworthiness_with, trustworthiness after this call: 0.5450033025144206, self.uid: 73
Jan 13 01:30:29.646 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 73
Jan 13 01:32:19.040 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 73
Jan 13 01:32:23.254 INFO update_trustworthiness_with, trustworthiness after this call: 0.5377191922058225, self.uid: 73
Jan 13 01:32:32.754 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 73
Jan 13 01:34:16.418 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 73
Jan 13 01:34:25.266 INFO update_trustworthiness_with, trustworthiness after this call: 0.5351173719595926, self.uid: 73
