Jan 13 01:21:41.397 INFO node constructed, self.uid: 89
Jan 13 01:22:40.113 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 89
Jan 13 01:23:44.247 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 89
Jan 13 01:23:59.268 INFO update_trustworthiness_with, trustworthiness after this call: 0.7581794822931186, self.uid: 89
Jan 13 01:24:52.848 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 89
Jan 13 01:25:51.070 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 89
Jan 13 01:26:08.414 INFO update_trustworthiness_with, trustworthiness after this call: 0.6461896255303178, self.uid: 89
Jan 13 01:27:01.905 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 89
Jan 13 01:28:03.989 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 89
Jan 13 01:28:14.803 INFO update_trustworthiness_with, trustworthiness after this call: 0.5902887936420581, self.uid: 89
Jan 13 01:29:08.358 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 89
Jan 13 01:30:09.037 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 89
Jan 13 01:30:20.180 INFO update_trustworthiness_with, trustworthiness after this call: 0.5641991335830515, self.uid: 89
Jan 13 01:31:13.891 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 89
Jan 13 01:33:16.937 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 89
