Jan 13 01:21:41.402 INFO node constructed, self.uid: 92
Jan 13 01:23:32.561 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 92
Jan 13 01:23:45.837 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 92
Jan 13 01:23:59.293 INFO update_trustworthiness_with, trustworthiness after this call: 0.7550228007682234, self.uid: 92
Jan 13 01:25:45.016 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 92
Jan 13 01:25:52.079 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 92
Jan 13 01:26:08.431 INFO update_trustworthiness_with, trustworthiness after this call: 0.6470735262273715, self.uid: 92
Jan 13 01:27:54.149 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 92
Jan 13 01:28:06.995 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 92
Jan 13 01:28:14.817 INFO update_trustworthiness_with, trustworthiness after this call: 0.5904323970347061, self.uid: 92
Jan 13 01:30:00.657 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 92
Jan 13 01:30:07.280 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 92
Jan 13 01:30:20.193 INFO update_trustworthiness_with, trustworthiness after this call: 0.5631327606212202, self.uid: 92
Jan 13 01:32:06.146 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 92
Jan 13 01:32:20.193 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 92
Jan 13 01:32:23.278 INFO update_trustworthiness_with, trustworthiness after this call: 0.5506429246893456, self.uid: 92
Jan 13 01:34:09.080 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 92
