Jan 13 08:58:10.401 INFO node constructed, self.uid: 40
Jan 13 08:58:38.556 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 40
Jan 13 08:59:22.088 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 40
Jan 13 08:59:28.628 INFO update_trustworthiness_with, trustworthiness after this call: 0.6280506677815958, self.uid: 40
Jan 13 08:59:51.607 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 40
Jan 13 09:00:35.660 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 40
Jan 13 09:00:38.897 INFO update_trustworthiness_with, trustworthiness after this call: 0.5659477102292486, self.uid: 40
Jan 13 09:01:01.897 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 40
Jan 13 09:01:39.215 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 40
Jan 13 09:01:47.008 INFO update_trustworthiness_with, trustworthiness after this call: 0.5378462404222883, self.uid: 40
Jan 13 09:02:10.019 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 40
Jan 13 09:02:50.421 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 40
Jan 13 09:02:54.635 INFO update_trustworthiness_with, trustworthiness after this call: 0.5269857943348538, self.uid: 40
Jan 13 09:03:17.628 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 40
Jan 13 09:03:53.539 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 40
Jan 13 09:04:00.662 INFO update_trustworthiness_with, trustworthiness after this call: 0.5230457104580163, self.uid: 40
