Jan 13 08:58:10.409 INFO node constructed, self.uid: 51
Jan 13 08:58:29.264 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 51
Jan 13 08:59:16.064 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 51
Jan 13 08:59:28.622 INFO update_trustworthiness_with, trustworthiness after this call: 0.7588767362175893, self.uid: 51
Jan 13 08:59:42.410 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 51
Jan 13 09:00:29.870 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 51
Jan 13 09:00:38.892 INFO update_trustworthiness_with, trustworthiness after this call: 0.6365223825925619, self.uid: 51
Jan 13 09:00:52.684 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 51
Jan 13 09:01:43.975 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 51
Jan 13 09:01:47.003 INFO update_trustworthiness_with, trustworthiness after this call: 0.5833130582248196, self.uid: 51
Jan 13 09:02:00.838 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 51
Jan 13 09:02:51.169 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 51
Jan 13 09:02:54.630 INFO update_trustworthiness_with, trustworthiness after this call: 0.5631401240884674, self.uid: 51
Jan 13 09:03:08.440 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 51
Jan 13 09:03:54.035 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 51
Jan 13 09:04:00.657 INFO update_trustworthiness_with, trustworthiness after this call: 0.5556685249768836, self.uid: 51
