Jan 13 08:58:10.427 INFO node constructed, self.uid: 58
Jan 13 08:59:06.357 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 58
Jan 13 08:59:21.339 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 58
Jan 13 08:59:28.648 INFO update_trustworthiness_with, trustworthiness after this call: 0.7474577886794661, self.uid: 58
Jan 13 09:00:19.481 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 58
Jan 13 09:00:27.848 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 58
Jan 13 09:00:38.909 INFO update_trustworthiness_with, trustworthiness after this call: 0.6310693840964902, self.uid: 58
Jan 13 09:01:29.822 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 58
Jan 13 09:01:40.945 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 58
Jan 13 09:01:47.021 INFO update_trustworthiness_with, trustworthiness after this call: 0.574530216436537, self.uid: 58
Jan 13 09:02:37.733 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 58
Jan 13 09:02:46.535 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 58
Jan 13 09:02:54.647 INFO update_trustworthiness_with, trustworthiness after this call: 0.5504762676542804, self.uid: 58
Jan 13 09:03:45.235 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 58
Jan 13 09:03:56.219 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 58
Jan 13 09:04:00.671 INFO update_trustworthiness_with, trustworthiness after this call: 0.5415786284115183, self.uid: 58
