Jan 13 08:58:10.429 INFO node constructed, self.uid: 38
Jan 13 08:58:48.792 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 38
Jan 13 08:59:20.952 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 38
Jan 13 08:59:28.636 INFO update_trustworthiness_with, trustworthiness after this call: 0.7146211320234088, self.uid: 38
Jan 13 09:00:01.787 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 38
Jan 13 09:00:32.329 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 38
Jan 13 09:00:38.903 INFO update_trustworthiness_with, trustworthiness after this call: 0.610975608972889, self.uid: 38
Jan 13 09:01:12.128 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 38
Jan 13 09:01:40.822 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 38
Jan 13 09:01:47.014 INFO update_trustworthiness_with, trustworthiness after this call: 0.5656996219669215, self.uid: 38
Jan 13 09:02:20.175 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 38
Jan 13 09:02:47.574 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 38
Jan 13 09:02:54.641 INFO update_trustworthiness_with, trustworthiness after this call: 0.5491534655330992, self.uid: 38
Jan 13 09:03:27.779 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 38
Jan 13 09:03:53.156 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 38
Jan 13 09:04:00.666 INFO update_trustworthiness_with, trustworthiness after this call: 0.5432390238490981, self.uid: 38
