Jan 13 01:39:59.379 INFO node constructed, self.uid: 54
Jan 13 01:40:53.562 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 54
Jan 13 01:42:06.539 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 54
Jan 13 01:42:17.381 INFO update_trustworthiness_with, trustworthiness after this call: 0.6561294909288546, self.uid: 54
Jan 13 01:43:06.456 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 54
Jan 13 01:44:13.822 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 54
Jan 13 01:44:27.279 INFO update_trustworthiness_with, trustworthiness after this call: 0.5785515543064903, self.uid: 54
Jan 13 01:45:16.337 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 54
Jan 13 01:46:26.265 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 54
Jan 13 01:46:34.339 INFO update_trustworthiness_with, trustworthiness after this call: 0.5456117550434256, self.uid: 54
Jan 13 01:47:23.373 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 54
Jan 13 01:48:27.125 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 54
Jan 13 01:48:37.944 INFO update_trustworthiness_with, trustworthiness after this call: 0.5304369916871022, self.uid: 54
Jan 13 01:49:26.961 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 54
Jan 13 01:50:36.133 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 54
Jan 13 01:50:40.573 INFO update_trustworthiness_with, trustworthiness after this call: 0.5244758307266673, self.uid: 54
Jan 13 01:51:29.623 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 54
Jan 13 01:52:36.032 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 54
Jan 13 01:52:40.634 INFO update_trustworthiness_with, trustworthiness after this call: 0.5223787077626717, self.uid: 54
