Jan 13 01:39:59.375 INFO node constructed, self.uid: 78
Jan 13 01:41:05.776 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 78
Jan 13 01:42:04.970 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 78
Jan 13 01:42:17.387 INFO update_trustworthiness_with, trustworthiness after this call: 0.728067876306445, self.uid: 78
Jan 13 01:43:18.553 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 78
Jan 13 01:44:11.260 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 78
Jan 13 01:44:27.284 INFO update_trustworthiness_with, trustworthiness after this call: 0.623889285529216, self.uid: 78
Jan 13 01:45:28.439 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 78
Jan 13 01:46:19.287 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 78
Jan 13 01:46:34.343 INFO update_trustworthiness_with, trustworthiness after this call: 0.5734509030795452, self.uid: 78
Jan 13 01:47:35.446 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 78
Jan 13 01:49:39.238 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 78
Jan 13 01:51:41.699 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 78
