Jan 13 01:39:59.388 INFO node constructed, self.uid: 3
Jan 13 01:41:55.843 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 3
Jan 13 01:42:03.122 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 3
Jan 13 01:42:17.408 INFO update_trustworthiness_with, trustworthiness after this call: 0.7021846835147765, self.uid: 3
Jan 13 01:44:08.353 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 3
Jan 13 01:44:08.533 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 3
Jan 13 01:44:27.300 INFO update_trustworthiness_with, trustworthiness after this call: 0.6058260334763886, self.uid: 3
Jan 13 01:46:18.261 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 3
Jan 13 01:46:25.003 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 3
Jan 13 01:46:34.356 INFO update_trustworthiness_with, trustworthiness after this call: 0.5591270289142729, self.uid: 3
Jan 13 01:48:25.235 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 3
Jan 13 01:48:30.114 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 3
Jan 13 01:48:37.959 INFO update_trustworthiness_with, trustworthiness after this call: 0.5385496869774269, self.uid: 3
Jan 13 01:50:29.142 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 3
Jan 13 01:50:32.440 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 3
Jan 13 01:50:40.588 INFO update_trustworthiness_with, trustworthiness after this call: 0.5305299799179101, self.uid: 3
Jan 13 01:52:31.527 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 3
