Jan 13 01:39:59.392 INFO node constructed, self.uid: 5
Jan 13 01:41:47.461 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 5
Jan 13 01:42:05.112 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 5
Jan 13 01:42:17.405 INFO update_trustworthiness_with, trustworthiness after this call: 0.7571338295568207, self.uid: 5
Jan 13 01:43:59.986 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 5
Jan 13 01:44:14.953 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 5
Jan 13 01:44:27.297 INFO update_trustworthiness_with, trustworthiness after this call: 0.6356848643890223, self.uid: 5
Jan 13 01:46:09.927 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 5
Jan 13 01:46:28.962 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 5
Jan 13 01:46:34.354 INFO update_trustworthiness_with, trustworthiness after this call: 0.5846993396341137, self.uid: 5
Jan 13 01:48:16.861 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 5
Jan 13 01:50:20.783 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 5
Jan 13 01:52:23.155 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 5
