Jan 13 01:39:59.370 INFO node constructed, self.uid: 19
Jan 13 01:41:10.784 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 19
Jan 13 01:42:01.244 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 19
Jan 13 01:42:17.389 INFO update_trustworthiness_with, trustworthiness after this call: 0.7929784490925823, self.uid: 19
Jan 13 01:43:23.536 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 19
Jan 13 01:44:20.884 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 19
Jan 13 01:44:27.286 INFO update_trustworthiness_with, trustworthiness after this call: 0.6632364747823438, self.uid: 19
Jan 13 01:45:33.464 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 19
Jan 13 01:46:20.872 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 19
Jan 13 01:46:34.344 INFO update_trustworthiness_with, trustworthiness after this call: 0.597206815035203, self.uid: 19
Jan 13 01:47:40.454 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 19
Jan 13 01:49:44.314 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 19
Jan 13 01:51:46.683 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 19
