Jan 13 01:39:59.361 INFO node constructed, self.uid: 87
Jan 13 01:40:50.248 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 87
Jan 13 01:42:06.820 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 87
Jan 13 01:42:17.379 INFO update_trustworthiness_with, trustworthiness after this call: 0.6753241247975437, self.uid: 87
Jan 13 01:43:03.172 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 87
Jan 13 01:44:12.956 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 87
Jan 13 01:44:27.278 INFO update_trustworthiness_with, trustworthiness after this call: 0.5964783487284123, self.uid: 87
Jan 13 01:45:13.060 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 87
Jan 13 01:46:29.115 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 87
Jan 13 01:46:34.338 INFO update_trustworthiness_with, trustworthiness after this call: 0.5546010770108399, self.uid: 87
Jan 13 01:47:20.099 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 87
Jan 13 01:48:26.411 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 87
Jan 13 01:48:37.943 INFO update_trustworthiness_with, trustworthiness after this call: 0.5360639874997873, self.uid: 87
Jan 13 01:49:23.688 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 87
Jan 13 01:50:33.570 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 87
Jan 13 01:50:40.572 INFO update_trustworthiness_with, trustworthiness after this call: 0.5292828086406898, self.uid: 87
Jan 13 01:51:26.327 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 87
Jan 13 01:52:37.704 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 87
Jan 13 01:52:40.633 INFO update_trustworthiness_with, trustworthiness after this call: 0.5269286602814965, self.uid: 87
