Jan 13 01:39:59.394 INFO node constructed, self.uid: 20
Jan 13 01:41:28.589 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 20
Jan 13 01:42:00.667 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 20
Jan 13 01:42:17.397 INFO update_trustworthiness_with, trustworthiness after this call: 0.7035015164039709, self.uid: 20
Jan 13 01:43:41.211 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 20
Jan 13 01:44:11.123 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 20
Jan 13 01:44:27.291 INFO update_trustworthiness_with, trustworthiness after this call: 0.6081653555587909, self.uid: 20
Jan 13 01:45:51.187 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 20
Jan 13 01:46:19.582 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 20
Jan 13 01:46:34.348 INFO update_trustworthiness_with, trustworthiness after this call: 0.5627447708878752, self.uid: 20
Jan 13 01:47:58.102 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 20
Jan 13 01:48:31.124 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 20
Jan 13 01:48:37.952 INFO update_trustworthiness_with, trustworthiness after this call: 0.5427375713681376, self.uid: 20
Jan 13 01:50:02.058 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 20
Jan 13 01:50:35.156 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 20
Jan 13 01:50:40.581 INFO update_trustworthiness_with, trustworthiness after this call: 0.5352231485785854, self.uid: 20
Jan 13 01:52:04.376 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 20
