Jan 13 01:39:59.373 INFO node constructed, self.uid: 53
Jan 13 01:40:36.092 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 53
Jan 13 01:42:08.981 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 53
Jan 13 01:42:17.373 INFO update_trustworthiness_with, trustworthiness after this call: 0.7091390826548071, self.uid: 53
Jan 13 01:42:49.035 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 53
Jan 13 01:44:18.418 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 53
Jan 13 01:44:27.273 INFO update_trustworthiness_with, trustworthiness after this call: 0.6160798423884264, self.uid: 53
Jan 13 01:44:58.971 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 53
Jan 13 01:46:24.153 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 53
Jan 13 01:46:34.334 INFO update_trustworthiness_with, trustworthiness after this call: 0.5682656572026005, self.uid: 53
Jan 13 01:47:05.979 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 53
Jan 13 01:48:31.981 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 53
Jan 13 01:48:37.939 INFO update_trustworthiness_with, trustworthiness after this call: 0.5466402213462791, self.uid: 53
Jan 13 01:49:09.579 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 53
Jan 13 01:50:36.576 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 53
Jan 13 01:50:40.568 INFO update_trustworthiness_with, trustworthiness after this call: 0.5383441792386945, self.uid: 53
Jan 13 01:51:12.231 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 53
Jan 13 01:52:34.476 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 53
Jan 13 01:52:40.630 INFO update_trustworthiness_with, trustworthiness after this call: 0.5353925289525623, self.uid: 53
