Jan 13 01:39:59.387 INFO node constructed, self.uid: 81
Jan 13 01:40:05.410 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 81
Jan 13 01:42:02.143 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 81
Jan 13 01:42:17.353 INFO update_trustworthiness_with, trustworthiness after this call: 0.7105349253063743, self.uid: 81
Jan 13 01:42:18.455 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 81
Jan 13 01:44:17.548 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 81
Jan 13 01:44:27.259 INFO update_trustworthiness_with, trustworthiness after this call: 0.6151017148286474, self.uid: 81
Jan 13 01:44:28.336 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 81
Jan 13 01:46:29.264 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 81
Jan 13 01:46:34.321 INFO update_trustworthiness_with, trustworthiness after this call: 0.5665952739481939, self.uid: 81
Jan 13 01:46:35.403 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 81
Jan 13 01:48:39.006 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 81
Jan 13 01:50:41.634 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 81
