Jan 13 01:39:59.395 INFO node constructed, self.uid: 1
Jan 13 01:40:44.711 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 1
Jan 13 01:42:08.845 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 1
Jan 13 01:42:17.377 INFO update_trustworthiness_with, trustworthiness after this call: 0.7257404260723122, self.uid: 1
Jan 13 01:42:57.659 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 1
Jan 13 01:44:19.582 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 1
Jan 13 01:44:27.276 INFO update_trustworthiness_with, trustworthiness after this call: 0.6211937147374657, self.uid: 1
Jan 13 01:45:07.525 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 1
Jan 13 01:46:18.567 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 1
Jan 13 01:46:34.337 INFO update_trustworthiness_with, trustworthiness after this call: 0.5690513798507537, self.uid: 1
Jan 13 01:47:14.558 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 1
Jan 13 01:48:30.402 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 1
Jan 13 01:48:37.941 INFO update_trustworthiness_with, trustworthiness after this call: 0.5449529615219997, self.uid: 1
Jan 13 01:49:18.148 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 1
Jan 13 01:50:36.270 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 1
Jan 13 01:50:40.571 INFO update_trustworthiness_with, trustworthiness after this call: 0.5355247630961838, self.uid: 1
Jan 13 01:51:20.819 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 1
Jan 13 01:52:34.172 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 1
Jan 13 01:52:40.632 INFO update_trustworthiness_with, trustworthiness after this call: 0.532086185944506, self.uid: 1
