Jan 13 01:39:59.377 INFO node constructed, self.uid: 44
Jan 13 01:41:33.651 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 44
Jan 13 01:42:05.684 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 44
Jan 13 01:42:17.399 INFO update_trustworthiness_with, trustworthiness after this call: 0.7378173729942747, self.uid: 44
Jan 13 01:43:46.257 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 44
Jan 13 01:44:21.187 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 44
Jan 13 01:44:27.292 INFO update_trustworthiness_with, trustworthiness after this call: 0.629083751353678, self.uid: 44
Jan 13 01:45:56.246 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 44
Jan 13 01:46:19.856 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 44
Jan 13 01:46:34.350 INFO update_trustworthiness_with, trustworthiness after this call: 0.5750239012231935, self.uid: 44
Jan 13 01:48:03.162 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 44
Jan 13 01:48:29.545 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 44
Jan 13 01:48:37.953 INFO update_trustworthiness_with, trustworthiness after this call: 0.551126854098761, self.uid: 44
Jan 13 01:50:07.110 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 44
Jan 13 01:50:33.706 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 44
Jan 13 01:50:40.582 INFO update_trustworthiness_with, trustworthiness after this call: 0.5424783600294005, self.uid: 44
Jan 13 01:52:09.433 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 44
Jan 13 01:52:33.164 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 44
Jan 13 01:52:40.640 INFO update_trustworthiness_with, trustworthiness after this call: 0.5394106871346948, self.uid: 44
