Jan 13 01:39:59.377 INFO node constructed, self.uid: 56
Jan 13 01:40:29.541 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 56
Jan 13 01:42:07.857 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 56
Jan 13 01:42:17.369 INFO update_trustworthiness_with, trustworthiness after this call: 0.6476979434089533, self.uid: 56
Jan 13 01:42:42.513 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 56
Jan 13 01:44:19.149 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 56
Jan 13 01:44:27.270 INFO update_trustworthiness_with, trustworthiness after this call: 0.5734031058663465, self.uid: 56
Jan 13 01:44:52.420 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 56
Jan 13 01:46:59.460 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 56
Jan 13 01:49:03.022 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 56
Jan 13 01:51:05.674 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 56
