Jan 13 01:39:59.372 INFO node constructed, self.uid: 38
Jan 13 01:41:10.266 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 38
Jan 13 01:42:03.268 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 38
Jan 13 01:42:17.389 INFO update_trustworthiness_with, trustworthiness after this call: 0.6591130284588491, self.uid: 38
Jan 13 01:43:23.041 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 38
Jan 13 01:44:10.550 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 38
Jan 13 01:44:27.286 INFO update_trustworthiness_with, trustworthiness after this call: 0.584843527234161, self.uid: 38
Jan 13 01:45:32.957 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 38
Jan 13 01:46:24.287 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 38
Jan 13 01:46:34.344 INFO update_trustworthiness_with, trustworthiness after this call: 0.5519838087501042, self.uid: 38
Jan 13 01:47:39.944 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 38
Jan 13 01:49:43.816 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 38
Jan 13 01:51:46.186 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 38
