Jan 13 09:10:42.585 INFO node constructed, self.uid: 32
Jan 13 09:10:59.919 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 32
Jan 13 09:11:55.404 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 32
Jan 13 09:12:00.913 INFO update_trustworthiness_with, trustworthiness after this call: 0.7279627422095043, self.uid: 32
Jan 13 09:12:13.127 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 32
Jan 13 09:13:01.342 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 32
Jan 13 09:13:11.854 INFO update_trustworthiness_with, trustworthiness after this call: 0.6139006909134906, self.uid: 32
Jan 13 09:13:24.072 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 32
Jan 13 09:14:11.059 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 32
Jan 13 09:14:20.851 INFO update_trustworthiness_with, trustworthiness after this call: 0.562876367945762, self.uid: 32
Jan 13 09:14:33.092 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 32
Jan 13 09:15:40.293 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 32
