Jan 13 09:10:42.557 INFO node constructed, self.uid: 17
Jan 13 09:11:18.697 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 17
Jan 13 09:11:56.570 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 17
Jan 13 09:12:00.926 INFO update_trustworthiness_with, trustworthiness after this call: 0.6978386483450928, self.uid: 17
Jan 13 09:12:31.789 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 17
Jan 13 09:13:04.814 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 17
Jan 13 09:13:11.864 INFO update_trustworthiness_with, trustworthiness after this call: 0.6013960069492597, self.uid: 17
Jan 13 09:13:42.671 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 17
Jan 13 09:14:14.034 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 17
Jan 13 09:14:20.861 INFO update_trustworthiness_with, trustworthiness after this call: 0.555407200979475, self.uid: 17
Jan 13 09:14:51.696 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 17
Jan 13 09:15:21.023 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 17
Jan 13 09:15:28.090 INFO update_trustworthiness_with, trustworthiness after this call: 0.5365229809070438, self.uid: 17
Jan 13 09:15:58.981 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 17
Jan 13 09:16:30.040 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 17
Jan 13 09:16:34.388 INFO update_trustworthiness_with, trustworthiness after this call: 0.5298734681991997, self.uid: 17
