Jan 13 09:10:42.555 INFO node constructed, self.uid: 74
Jan 13 09:11:37.863 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 74
Jan 13 09:11:47.342 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 74
Jan 13 09:12:00.939 INFO update_trustworthiness_with, trustworthiness after this call: 0.6876128381754112, self.uid: 74
Jan 13 09:12:50.773 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 74
Jan 13 09:13:05.565 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 74
Jan 13 09:13:11.874 INFO update_trustworthiness_with, trustworthiness after this call: 0.5911111974214776, self.uid: 74
Jan 13 09:14:01.622 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 74
Jan 13 09:14:11.775 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 74
Jan 13 09:14:20.871 INFO update_trustworthiness_with, trustworthiness after this call: 0.5490754055453245, self.uid: 74
Jan 13 09:15:10.759 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 74
Jan 13 09:15:22.554 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 74
Jan 13 09:15:28.099 INFO update_trustworthiness_with, trustworthiness after this call: 0.5329854860602599, self.uid: 74
Jan 13 09:16:18.073 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 74
Jan 13 09:16:30.167 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 74
Jan 13 09:16:34.395 INFO update_trustworthiness_with, trustworthiness after this call: 0.5271574148055244, self.uid: 74
