Jan 13 09:10:42.560 INFO node constructed, self.uid: 15
Jan 13 09:11:03.010 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 15
Jan 13 09:11:53.634 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 15
Jan 13 09:12:00.916 INFO update_trustworthiness_with, trustworthiness after this call: 0.6937265119679686, self.uid: 15
Jan 13 09:12:16.180 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 15
Jan 13 09:13:05.209 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 15
Jan 13 09:13:11.856 INFO update_trustworthiness_with, trustworthiness after this call: 0.5951558762503784, self.uid: 15
Jan 13 09:13:27.118 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 15
Jan 13 09:14:13.764 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 15
Jan 13 09:14:20.853 INFO update_trustworthiness_with, trustworthiness after this call: 0.5527385794733398, self.uid: 15
Jan 13 09:14:36.152 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 15
Jan 13 09:15:43.379 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 15
