Jan 13 09:10:42.577 INFO node constructed, self.uid: 79
Jan 13 09:11:12.862 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 79
Jan 13 09:11:54.782 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 79
Jan 13 09:12:00.922 INFO update_trustworthiness_with, trustworthiness after this call: 0.678266704663352, self.uid: 79
Jan 13 09:12:25.986 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 79
Jan 13 09:13:07.842 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 79
Jan 13 09:13:11.861 INFO update_trustworthiness_with, trustworthiness after this call: 0.5869563301428815, self.uid: 79
Jan 13 09:13:36.905 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 79
Jan 13 09:14:16.728 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 79
Jan 13 09:14:20.860 INFO update_trustworthiness_with, trustworthiness after this call: 0.5482382485360471, self.uid: 79
Jan 13 09:14:45.907 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 79
Jan 13 09:15:25.348 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 79
Jan 13 09:15:28.088 INFO update_trustworthiness_with, trustworthiness after this call: 0.53321059103487, self.uid: 79
Jan 13 09:15:53.170 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 79
Jan 13 09:16:31.177 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 79
Jan 13 09:16:34.386 INFO update_trustworthiness_with, trustworthiness after this call: 0.5280520685877949, self.uid: 79
